timestamp_s,reinf_signal,engine_rpm,turbine_rpm,slip_ratio
24.699000,106,670.5,657,1.0205
24.699000,106,670.5,657,1.0205
24.702000,106,670.5,655,1.0237
24.706000,106,670.5,655,1.0237
24.706000,106,670.5,655,1.0237
24.707000,106,670.5,655,1.0237
24.708000,106,670.5,655,1.0237
24.717000,106,670.5,655,1.0237
24.717000,106,670.5,655,1.0237
24.721000,106,670.5,655,1.0237
24.727000,106,676.0,655,1.0321
24.727000,106,676.0,655,1.0321
24.728000,106,676.0,655,1.0321
24.736000,106,676.0,655,1.0321
24.737000,106,676.0,655,1.0321
24.737000,106,676.0,655,1.0321
24.741000,106,676.0,657,1.0289
24.747000,106,676.0,657,1.0289
24.747000,106,676.0,657,1.0289
24.749000,106,676.0,657,1.0289
24.757000,106,676.0,657,1.0289
24.757000,106,668.5,657,1.0175
24.762000,106,668.5,658,1.016
24.767000,106,668.5,658,1.016
24.768000,106,668.5,658,1.016
24.769000,106,668.5,658,1.016
24.771000,106,668.5,658,1.016
24.777000,106,668.5,658,1.016
24.777000,106,668.5,658,1.016
24.782000,106,668.5,656,1.0191
24.787000,106,668.5,656,1.0191
24.787000,106,668.5,656,1.0191
24.788000,106,668.5,656,1.0191
24.796000,106,668.5,656,1.0191
24.797000,106,668.5,656,1.0191
24.797000,106,668.5,656,1.0191
24.801000,106,668.5,661,1.0113
24.807000,106,668.5,661,1.0113
24.807000,106,668.5,661,1.0113
24.809000,106,668.5,661,1.0113
24.817000,106,670.0,661,1.0136
24.818000,106,670.0,661,1.0136
24.822000,106,670.0,658,1.0182
24.826000,106,670.0,658,1.0182
24.827000,106,670.0,658,1.0182
24.827000,106,670.0,658,1.0182
24.828000,106,670.0,658,1.0182
24.836000,106,670.0,658,1.0182
24.837000,106,670.0,658,1.0182
24.842000,106,670.0,655,1.0229
24.847000,106,668.5,655,1.0206
24.847000,106,668.5,655,1.0206
24.849000,106,668.5,655,1.0206
24.856000,106,668.5,655,1.0206
24.856000,106,668.5,655,1.0206
24.857000,106,668.5,655,1.0206
24.862000,106,668.5,658,1.016
24.866000,106,668.5,658,1.016
24.867000,106,668.5,658,1.016
24.868000,106,668.5,658,1.016
24.877000,106,668.5,658,1.016
24.877000,106,668.5,658,1.016
24.882000,106,668.5,654,1.0222
24.885000,106,668.5,654,1.0222
24.886000,106,668.5,654,1.0222
24.887000,106,668.5,654,1.0222
24.888000,106,668.5,654,1.0222
24.897000,106,668.5,654,1.0222
24.897000,106,668.5,654,1.0222
24.902000,106,668.5,653,1.0237
24.907000,106,671.5,653,1.0283
24.907000,106,671.5,653,1.0283
24.909000,106,671.5,653,1.0283
24.916000,106,671.5,653,1.0283
24.916000,106,671.5,653,1.0283
24.917000,106,671.5,653,1.0283
24.921000,106,671.5,657,1.0221
24.926000,106,671.5,657,1.0221
24.927000,106,671.5,657,1.0221
24.928000,106,671.5,657,1.0221
24.937000,106,671.5,657,1.0221
24.937000,106,667.0,657,1.0152
24.941000,106,667.0,656,1.0168
24.946000,106,667.0,656,1.0168
24.946000,106,667.0,656,1.0168
24.947000,106,667.0,656,1.0168
24.948000,106,667.0,656,1.0168
24.957000,106,667.0,656,1.0168
24.957000,106,667.0,656,1.0168
24.962000,106,667.0,656,1.0168
24.966000,106,668.5,656,1.0191
24.966000,106,668.5,656,1.0191
24.968000,106,668.5,656,1.0191
24.976000,106,668.5,656,1.0191
24.976000,106,668.5,656,1.0191
24.977000,106,668.5,656,1.0191
24.981000,106,668.5,655,1.0206
24.987000,106,668.5,655,1.0206
24.987000,106,668.5,655,1.0206
24.989000,106,668.5,655,1.0206
24.996000,106,668.5,655,1.0206
24.996000,106,673.5,655,1.0282
25.002000,106,673.5,655,1.0282
25.006000,106,673.5,655,1.0282
25.007000,106,673.5,655,1.0282
25.007000,106,673.5,655,1.0282
25.009000,106,673.5,655,1.0282
25.017000,106,673.5,655,1.0282
25.017000,106,673.5,655,1.0282
25.022000,106,673.5,656,1.0267
25.026000,106,672.0,656,1.0244
25.026000,106,672.0,656,1.0244
25.027000,106,672.0,656,1.0244
25.036000,106,672.0,656,1.0244
25.036000,106,672.0,656,1.0244
25.037000,106,672.0,656,1.0244
25.041000,106,672.0,656,1.0244
25.046000,106,672.0,656,1.0244
25.046000,106,672.0,656,1.0244
25.047000,106,672.0,656,1.0244
25.056000,106,672.0,656,1.0244
25.057000,106,672.0,656,1.0244
25.061000,106,672.0,656,1.0244
25.066000,106,672.0,656,1.0244
25.066000,106,672.0,656,1.0244
25.067000,106,672.0,656,1.0244
25.068000,106,672.0,656,1.0244
25.076000,106,672.0,656,1.0244
25.076000,106,672.0,656,1.0244
25.081000,106,672.0,657,1.0228
25.086000,106,674.0,657,1.0259
25.086000,106,674.0,657,1.0259
25.087000,106,674.0,657,1.0259
25.097000,106,674.0,657,1.0259
25.097000,106,674.0,657,1.0259
25.097000,106,674.0,657,1.0259
25.102000,106,674.0,656,1.0274
25.106000,106,674.0,656,1.0274
25.107000,106,674.0,656,1.0274
25.108000,106,674.0,656,1.0274
25.116000,106,674.0,656,1.0274
25.116000,106,669.0,656,1.0198
25.122000,106,669.0,659,1.0152
25.126000,106,669.0,659,1.0152
25.127000,106,669.0,659,1.0152
25.127000,106,669.0,659,1.0152
25.129000,106,669.0,659,1.0152
25.136000,106,669.0,659,1.0152
25.137000,106,669.0,659,1.0152
25.141000,106,669.0,657,1.0183
25.146000,106,670.5,657,1.0205
25.147000,106,670.5,657,1.0205
25.148000,106,670.5,657,1.0205
25.156000,106,670.5,657,1.0205
25.156000,106,670.5,657,1.0205
25.156000,106,670.5,657,1.0205
25.162000,106,670.5,659,1.0175
25.166000,106,670.5,659,1.0175
25.166000,106,670.5,659,1.0175
25.167000,106,670.5,659,1.0175
25.176000,106,671.5,659,1.019
25.177000,106,671.5,659,1.019
25.181000,106,671.5,658,1.0205
25.186000,106,671.5,658,1.0205
25.186000,106,671.5,658,1.0205
25.186000,106,671.5,658,1.0205
25.187000,106,671.5,658,1.0205
25.196000,106,671.5,658,1.0205
25.196000,106,671.5,658,1.0205
25.201000,106,671.5,656,1.0236
25.206000,106,671.5,656,1.0236
25.206000,106,671.5,656,1.0236
25.207000,106,671.5,656,1.0236
25.217000,106,671.5,656,1.0236
25.218000,106,671.5,656,1.0236
25.218000,106,671.5,656,1.0236
25.221000,106,671.5,658,1.0205
25.226000,106,671.5,658,1.0205
25.226000,106,671.5,658,1.0205
25.227000,106,671.5,658,1.0205
25.236000,106,670.0,658,1.0182
25.237000,106,670.0,658,1.0182
25.241000,106,670.0,658,1.0182
25.246000,106,670.0,658,1.0182
25.246000,106,670.0,658,1.0182
25.246000,106,670.0,658,1.0182
25.248000,106,670.0,658,1.0182
25.256000,106,670.0,658,1.0182
25.257000,106,670.0,658,1.0182
25.262000,106,670.0,655,1.0229
25.266000,106,672.5,655,1.0267
25.267000,106,672.5,655,1.0267
25.268000,106,672.5,655,1.0267
25.276000,106,672.5,655,1.0267
25.276000,106,672.5,655,1.0267
25.277000,106,672.5,655,1.0267
25.281000,106,672.5,659,1.0205
25.286000,106,672.5,659,1.0205
25.287000,106,672.5,659,1.0205
25.288000,106,672.5,659,1.0205
25.296000,106,666.0,659,1.0106
25.297000,106,666.0,659,1.0106
25.301000,106,666.0,659,1.0106
25.306000,106,666.0,659,1.0106
25.307000,106,666.0,659,1.0106
25.307000,106,666.0,659,1.0106
25.310000,106,666.0,659,1.0106
25.316000,106,666.0,659,1.0106
25.316000,106,666.0,659,1.0106
25.322000,106,666.0,657,1.0137
25.327000,106,665.0,657,1.0122
25.327000,106,665.0,657,1.0122
25.328000,106,665.0,657,1.0122
25.336000,106,665.0,657,1.0122
25.336000,106,665.0,657,1.0122
25.337000,106,665.0,657,1.0122
25.341000,106,665.0,654,1.0168
25.346000,106,665.0,654,1.0168
25.346000,106,665.0,654,1.0168
25.347000,106,665.0,654,1.0168
25.356000,106,665.0,654,1.0168
25.356000,106,667.5,654,1.0206
25.362000,106,667.5,653,1.0222
25.366000,106,667.5,653,1.0222
25.366000,106,667.5,653,1.0222
25.367000,106,667.5,653,1.0222
25.368000,106,667.5,653,1.0222
25.376000,106,667.5,653,1.0222
25.377000,106,667.5,653,1.0222
25.381000,106,667.5,653,1.0222
25.386000,106,666.5,653,1.0207
25.386000,106,666.5,653,1.0207
25.388000,106,666.5,653,1.0207
25.396000,106,666.5,653,1.0207
25.396000,106,666.5,653,1.0207
25.397000,106,666.5,653,1.0207
25.401000,106,666.5,653,1.0207
25.406000,106,666.5,653,1.0207
25.406000,106,666.5,653,1.0207
25.408000,106,666.5,653,1.0207
25.416000,106,668.0,653,1.023
25.417000,106,668.0,653,1.023
25.421000,106,668.0,652,1.0245
25.426000,106,668.0,652,1.0245
25.427000,106,668.0,652,1.0245
25.428000,106,668.0,652,1.0245
25.428000,106,668.0,652,1.0245
25.436000,106,668.0,652,1.0245
25.436000,106,668.0,652,1.0245
25.441000,106,668.0,656,1.0183
25.446000,106,671.5,656,1.0236
25.447000,106,671.5,656,1.0236
25.448000,106,671.5,656,1.0236
25.457000,106,671.5,656,1.0236
25.457000,106,671.5,656,1.0236
25.458000,106,671.5,656,1.0236
25.461000,106,671.5,654,1.0268
25.466000,106,671.5,654,1.0268
25.466000,106,671.5,654,1.0268
25.467000,106,671.5,654,1.0268
25.476000,106,666.5,654,1.0191
25.477000,106,666.5,654,1.0191
25.482000,106,666.5,653,1.0207
25.486000,106,666.5,653,1.0207
25.486000,106,666.5,653,1.0207
25.487000,106,666.5,653,1.0207
25.488000,106,666.5,653,1.0207
25.496000,106,666.5,653,1.0207
25.497000,106,666.5,653,1.0207
25.502000,106,666.5,654,1.0191
25.506000,106,668.0,654,1.0214
25.506000,106,668.0,654,1.0214
25.507000,106,668.0,654,1.0214
25.516000,106,668.0,654,1.0214
25.516000,106,668.0,654,1.0214
25.517000,106,668.0,654,1.0214
25.522000,106,668.0,652,1.0245
25.526000,106,668.0,652,1.0245
25.526000,106,668.0,652,1.0245
25.527000,106,668.0,652,1.0245
25.536000,106,669.0,652,1.0261
25.536000,106,669.0,652,1.0261
25.541000,106,669.0,655,1.0214
25.547000,106,669.0,655,1.0214
25.547000,106,669.0,655,1.0214
25.548000,106,669.0,655,1.0214
25.550000,106,669.0,655,1.0214
25.556000,106,669.0,655,1.0214
25.556000,106,669.0,655,1.0214
25.561000,106,669.0,652,1.0261
25.566000,106,665.5,652,1.0207
25.567000,106,665.5,652,1.0207
25.568000,106,665.5,652,1.0207
25.577000,106,665.5,652,1.0207
25.577000,106,665.5,652,1.0207
25.577000,106,665.5,652,1.0207
25.581000,106,665.5,655,1.016
25.586000,106,665.5,655,1.016
25.586000,106,665.5,655,1.016
25.588000,106,665.5,655,1.016
25.596000,106,667.0,655,1.0183
25.597000,106,667.0,655,1.0183
25.602000,106,667.0,655,1.0183
25.606000,106,667.0,655,1.0183
25.607000,106,667.0,655,1.0183
25.607000,106,667.0,655,1.0183
25.609000,106,667.0,655,1.0183
25.616000,106,667.0,655,1.0183
25.617000,106,667.0,655,1.0183
25.622000,106,667.0,653,1.0214
25.626000,106,671.0,653,1.0276
25.626000,106,671.0,653,1.0276
25.627000,106,671.0,653,1.0276
25.636000,106,671.0,653,1.0276
25.637000,106,671.0,653,1.0276
25.637000,106,671.0,653,1.0276
25.641000,106,671.0,653,1.0276
25.646000,106,671.0,653,1.0276
25.647000,106,671.0,653,1.0276
25.648000,106,671.0,653,1.0276
25.656000,106,667.0,653,1.0214
25.657000,106,667.0,653,1.0214
25.662000,106,667.0,655,1.0183
25.666000,106,667.0,655,1.0183
25.667000,106,667.0,655,1.0183
25.667000,106,667.0,655,1.0183
25.670000,106,667.0,655,1.0183
25.676000,106,667.0,655,1.0183
25.677000,106,667.0,655,1.0183
25.682000,106,667.0,653,1.0214
25.686000,106,669.5,653,1.0253
25.687000,106,669.5,653,1.0253
25.688000,106,669.5,653,1.0253
25.696000,106,669.5,653,1.0253
25.697000,106,669.5,653,1.0253
25.698000,106,669.5,653,1.0253
25.702000,106,669.5,654,1.0237
25.706000,106,669.5,654,1.0237
25.706000,106,669.5,654,1.0237
25.708000,106,669.5,654,1.0237
25.716000,106,669.5,654,1.0237
25.716000,106,672.5,654,1.0283
25.722000,106,672.5,653,1.0299
25.726000,106,672.5,653,1.0299
25.726000,106,672.5,653,1.0299
25.727000,106,672.5,653,1.0299
25.728000,106,672.5,653,1.0299
25.736000,106,672.5,653,1.0299
25.737000,106,672.5,653,1.0299
25.741000,106,672.5,656,1.0252
25.746000,106,670.5,656,1.0221
25.746000,106,670.5,656,1.0221
25.748000,106,670.5,656,1.0221
25.757000,106,670.5,656,1.0221
25.758000,106,670.5,656,1.0221
25.758000,106,670.5,656,1.0221
25.762000,106,670.5,658,1.019
25.767000,106,670.5,658,1.019
25.767000,106,670.5,658,1.019
25.769000,106,670.5,658,1.019
25.776000,106,671.0,658,1.0198
25.776000,106,671.0,658,1.0198
25.781000,106,671.0,657,1.0213
25.786000,106,671.0,657,1.0213
25.787000,106,671.0,657,1.0213
25.787000,106,671.0,657,1.0213
25.790000,106,671.0,657,1.0213
25.796000,106,671.0,657,1.0213
25.796000,106,671.0,657,1.0213
25.802000,106,671.0,658,1.0198
25.806000,106,674.0,658,1.0243
25.807000,106,674.0,658,1.0243
25.808000,106,674.0,658,1.0243
25.817000,106,674.0,658,1.0243
25.817000,106,674.0,658,1.0243
25.817000,106,674.0,658,1.0243
25.822000,106,674.0,657,1.0259
25.826000,106,674.0,657,1.0259
25.827000,106,674.0,657,1.0259
25.828000,106,674.0,657,1.0259
25.837000,106,674.0,657,1.0259
25.837000,106,666.5,657,1.0145
25.842000,106,666.5,656,1.016
25.846000,106,666.5,656,1.016
25.846000,106,666.5,656,1.016
25.846000,106,666.5,656,1.016
25.847000,106,666.5,656,1.016
25.857000,106,666.5,656,1.016
25.857000,106,666.5,656,1.016
25.861000,106,666.5,657,1.0145
25.867000,106,666.5,657,1.0145
25.867000,106,666.5,657,1.0145
25.869000,106,666.5,657,1.0145
25.876000,106,666.5,657,1.0145
25.876000,106,666.5,657,1.0145
25.877000,106,666.5,657,1.0145
25.882000,106,666.5,655,1.0176
25.886000,106,666.5,655,1.0176
25.886000,106,666.5,655,1.0176
25.887000,106,666.5,655,1.0176
25.896000,106,667.5,655,1.0191
25.897000,106,667.5,655,1.0191
25.902000,106,667.5,659,1.0129
25.906000,106,667.5,659,1.0129
25.907000,106,667.5,659,1.0129
25.907000,106,667.5,659,1.0129
25.910000,106,667.5,659,1.0129
25.916000,106,667.5,659,1.0129
25.917000,106,667.5,659,1.0129
25.922000,106,667.5,656,1.0175
25.927000,106,667.5,656,1.0175
25.927000,106,667.5,656,1.0175
25.928000,106,667.5,656,1.0175
25.937000,106,667.5,656,1.0175
25.937000,106,667.5,656,1.0175
25.937000,106,667.5,656,1.0175
25.941000,106,667.5,654,1.0206
25.946000,106,667.5,654,1.0206
25.946000,106,667.5,654,1.0206
25.948000,106,667.5,654,1.0206
25.956000,106,667.5,654,1.0206
25.956000,106,669.0,654,1.0229
25.962000,106,669.0,655,1.0214
25.966000,106,669.0,655,1.0214
25.966000,106,669.0,655,1.0214
25.967000,106,669.0,655,1.0214
25.968000,106,669.0,655,1.0214
25.976000,106,669.0,655,1.0214
25.977000,106,669.0,655,1.0214
25.982000,106,669.0,652,1.0261
25.986000,106,672.0,652,1.0307
25.986000,106,672.0,652,1.0307
25.988000,106,672.0,652,1.0307
25.996000,106,672.0,652,1.0307
25.997000,106,672.0,652,1.0307
25.998000,106,672.0,652,1.0307
26.001000,106,672.0,652,1.0307
26.006000,106,672.0,652,1.0307
26.007000,106,672.0,652,1.0307
26.008000,106,672.0,652,1.0307
26.016000,106,664.5,652,1.0192
26.017000,106,664.5,652,1.0192
26.022000,106,664.5,656,1.013
26.027000,106,664.5,656,1.013
26.027000,106,664.5,656,1.013
26.027000,106,664.5,656,1.013
26.030000,106,664.5,656,1.013
26.036000,106,664.5,656,1.013
26.037000,106,664.5,656,1.013
26.042000,106,664.5,654,1.0161
26.046000,106,665.0,654,1.0168
26.047000,106,665.0,654,1.0168
26.048000,106,665.0,654,1.0168
26.057000,106,665.0,654,1.0168
26.057000,106,665.0,654,1.0168
26.058000,106,665.0,654,1.0168
26.061000,106,665.0,655,1.0153
26.066000,106,665.0,655,1.0153
26.066000,106,665.0,655,1.0153
26.068000,106,665.0,655,1.0153
26.076000,106,666.0,655,1.0168
26.077000,106,666.0,655,1.0168
26.082000,106,666.0,654,1.0183
26.086000,106,666.0,654,1.0183
26.086000,106,666.0,654,1.0183
26.087000,106,666.0,654,1.0183
26.088000,106,666.0,654,1.0183
26.097000,106,666.0,654,1.0183
26.097000,106,666.0,654,1.0183
26.102000,106,666.0,651,1.023
26.107000,106,663.5,651,1.0192
26.107000,106,663.5,651,1.0192
26.109000,106,663.5,651,1.0192
26.116000,106,663.5,651,1.0192
26.116000,106,663.5,651,1.0192
26.116000,106,663.5,651,1.0192
26.122000,106,663.5,654,1.0145
26.127000,106,663.5,654,1.0145
26.128000,106,663.5,654,1.0145
26.129000,106,663.5,654,1.0145
26.136000,106,663.5,654,1.0145
26.137000,106,663.5,654,1.0145
26.141000,106,663.5,651,1.0192
26.146000,106,663.5,651,1.0192
26.146000,106,663.5,651,1.0192
26.146000,106,663.5,651,1.0192
26.147000,106,663.5,651,1.0192
26.156000,106,663.5,651,1.0192
26.156000,106,663.5,651,1.0192
26.162000,106,663.5,650,1.0208
26.166000,106,665.0,650,1.0231
26.167000,106,665.0,650,1.0231
26.168000,106,665.0,650,1.0231
26.177000,106,665.0,650,1.0231
26.177000,106,665.0,650,1.0231
26.177000,106,665.0,650,1.0231
26.181000,106,665.0,650,1.0231
26.186000,106,665.0,650,1.0231
26.186000,106,665.0,650,1.0231
26.188000,106,665.0,650,1.0231
26.197000,106,665.0,650,1.0231
26.197000,106,659.5,650,1.0146
26.202000,106,659.5,648,1.0177
26.206000,106,659.5,648,1.0177
26.206000,106,659.5,648,1.0177
26.206000,106,659.5,648,1.0177
26.207000,106,659.5,648,1.0177
26.216000,106,659.5,648,1.0177
26.217000,106,659.5,648,1.0177
26.222000,106,659.5,649,1.0162
26.226000,106,660.5,649,1.0177
26.226000,106,660.5,649,1.0177
26.227000,106,660.5,649,1.0177
26.236000,106,660.5,649,1.0177
26.236000,106,660.5,649,1.0177
26.237000,106,660.5,649,1.0177
26.241000,106,660.5,647,1.0209
26.246000,106,660.5,647,1.0209
26.246000,106,660.5,647,1.0209
26.248000,106,660.5,647,1.0209
26.256000,106,664.0,647,1.0263
26.257000,106,664.0,647,1.0263
26.261000,106,664.0,649,1.0231
26.266000,106,664.0,649,1.0231
26.266000,106,664.0,649,1.0231
26.266000,106,664.0,649,1.0231
26.267000,106,664.0,649,1.0231
26.276000,106,664.0,649,1.0231
26.277000,106,664.0,649,1.0231
26.281000,106,664.0,647,1.0263
26.286000,106,661.5,647,1.0224
26.287000,106,661.5,647,1.0224
26.288000,106,661.5,647,1.0224
26.296000,106,661.5,647,1.0224
26.297000,106,661.5,647,1.0224
26.298000,106,661.5,647,1.0224
26.302000,106,661.5,646,1.024
26.306000,106,661.5,646,1.024
26.306000,106,661.5,646,1.024
26.307000,106,661.5,646,1.024
26.316000,106,661.5,646,1.024
26.316000,106,663.5,646,1.0271
26.322000,106,663.5,647,1.0255
26.326000,106,663.5,647,1.0255
26.327000,106,663.5,647,1.0255
26.327000,106,663.5,647,1.0255
26.329000,106,663.5,647,1.0255
26.336000,106,663.5,647,1.0255
26.337000,106,663.5,647,1.0255
26.341000,106,663.5,645,1.0287
26.346000,106,667.0,645,1.0341
26.346000,106,667.0,645,1.0341
26.348000,106,667.0,645,1.0341
26.356000,106,667.0,645,1.0341
26.356000,106,667.0,645,1.0341
26.357000,106,667.0,645,1.0341
26.362000,106,667.0,650,1.0262
26.366000,106,667.0,650,1.0262
26.366000,106,667.0,650,1.0262
26.367000,106,667.0,650,1.0262
26.376000,106,661.0,650,1.0169
26.377000,106,661.0,650,1.0169
26.381000,106,661.0,650,1.0169
26.386000,106,661.0,650,1.0169
26.386000,106,661.0,650,1.0169
26.387000,106,661.0,650,1.0169
26.388000,106,661.0,650,1.0169
26.396000,106,661.0,650,1.0169
26.396000,106,661.0,650,1.0169
26.401000,106,661.0,648,1.0201
26.406000,106,663.5,648,1.0239
26.407000,106,663.5,648,1.0239
26.408000,106,663.5,648,1.0239
26.416000,106,663.5,648,1.0239
26.416000,106,663.5,648,1.0239
26.417000,106,663.5,648,1.0239
26.422000,106,663.5,649,1.0223
26.427000,106,663.5,649,1.0223
26.427000,106,663.5,649,1.0223
26.428000,106,663.5,649,1.0223
26.436000,106,663.5,649,1.0223
26.437000,106,665.5,649,1.0254
26.442000,106,665.5,647,1.0286
26.446000,106,665.5,647,1.0286
26.446000,106,665.5,647,1.0286
26.447000,106,665.5,647,1.0286
26.448000,106,665.5,647,1.0286
26.456000,106,665.5,647,1.0286
26.457000,106,665.5,647,1.0286
26.462000,106,665.5,650,1.0238
26.466000,106,665.5,650,1.0238
26.466000,106,665.5,650,1.0238
26.467000,106,665.5,650,1.0238
26.476000,106,665.5,650,1.0238
26.477000,106,665.5,650,1.0238
26.477000,106,665.5,650,1.0238
26.482000,106,665.5,648,1.027
26.486000,106,665.5,648,1.027
26.486000,106,665.5,648,1.027
26.488000,106,665.5,648,1.027
26.497000,106,665.5,648,1.027
26.497000,106,665.5,648,1.027
26.502000,106,665.5,651,1.0223
26.506000,106,665.5,651,1.0223
26.506000,106,665.5,651,1.0223
26.506000,106,665.5,651,1.0223
26.507000,106,665.5,651,1.0223
26.516000,106,665.5,651,1.0223
26.516000,106,665.5,651,1.0223
26.522000,106,665.5,650,1.0238
26.526000,106,669.0,650,1.0292
26.527000,106,669.0,650,1.0292
26.528000,106,669.0,650,1.0292
26.536000,106,669.0,650,1.0292
26.536000,106,669.0,650,1.0292
26.537000,106,669.0,650,1.0292
26.541000,106,669.0,653,1.0245
26.546000,106,669.0,653,1.0245
26.546000,106,669.0,653,1.0245
26.548000,106,669.0,653,1.0245
26.556000,106,669.0,653,1.0245
26.557000,106,665.0,653,1.0184
26.562000,106,665.0,653,1.0184
26.566000,106,665.0,653,1.0184
26.566000,106,665.0,653,1.0184
26.567000,106,665.0,653,1.0184
26.568000,106,665.0,653,1.0184
26.576000,106,665.0,653,1.0184
26.577000,106,665.0,653,1.0184
26.581000,106,665.0,653,1.0184
26.586000,106,666.5,653,1.0207
26.586000,106,666.5,653,1.0207
26.588000,106,666.5,653,1.0207
26.596000,106,666.5,653,1.0207
26.596000,106,666.5,653,1.0207
26.597000,106,666.5,653,1.0207
26.601000,106,666.5,653,1.0207
26.606000,106,666.5,653,1.0207
26.606000,106,666.5,653,1.0207
26.608000,106,666.5,653,1.0207
26.616000,106,670.0,653,1.026
26.617000,106,670.0,653,1.026
26.622000,106,670.0,654,1.0245
26.626000,106,670.0,654,1.0245
26.626000,106,670.0,654,1.0245
26.627000,106,670.0,654,1.0245
26.628000,106,670.0,654,1.0245
26.636000,106,670.0,654,1.0245
26.636000,106,670.0,654,1.0245
26.641000,106,670.0,651,1.0292
26.646000,106,668.0,651,1.0261
26.647000,106,668.0,651,1.0261
26.648000,106,668.0,651,1.0261
26.657000,106,668.0,651,1.0261
26.658000,106,668.0,651,1.0261
26.658000,106,668.0,651,1.0261
26.661000,106,668.0,655,1.0198
26.666000,106,668.0,655,1.0198
26.666000,106,668.0,655,1.0198
26.668000,106,668.0,655,1.0198
26.676000,106,671.0,655,1.0244
26.677000,106,671.0,655,1.0244
26.681000,106,671.0,657,1.0213
26.686000,106,671.0,657,1.0213
26.687000,106,671.0,657,1.0213
26.687000,106,671.0,657,1.0213
26.688000,106,671.0,657,1.0213
26.697000,106,671.0,657,1.0213
26.697000,106,671.0,657,1.0213
26.701000,106,671.0,655,1.0244
26.706000,106,674.5,655,1.0298
26.706000,106,674.5,655,1.0298
26.708000,106,674.5,655,1.0298
26.716000,106,674.5,655,1.0298
26.716000,106,674.5,655,1.0298
26.717000,106,674.5,655,1.0298
26.722000,106,674.5,655,1.0298
26.726000,106,674.5,655,1.0298
26.726000,106,674.5,655,1.0298
26.727000,106,674.5,655,1.0298
26.736000,106,670.0,655,1.0229
26.737000,106,670.0,655,1.0229
26.741000,106,670.0,655,1.0229
26.746000,106,670.0,655,1.0229
26.746000,106,670.0,655,1.0229
26.746000,106,670.0,655,1.0229
26.747000,106,670.0,655,1.0229
26.756000,106,670.0,655,1.0229
26.757000,106,670.0,655,1.0229
26.762000,106,670.0,657,1.0198
26.766000,106,671.0,657,1.0213
26.767000,106,671.0,657,1.0213
26.768000,106,671.0,657,1.0213
26.777000,106,671.0,657,1.0213
26.777000,106,671.0,657,1.0213
26.777000,106,671.0,657,1.0213
26.781000,106,671.0,658,1.0198
26.786000,106,671.0,658,1.0198
26.786000,106,671.0,658,1.0198
26.788000,106,671.0,658,1.0198
26.796000,106,672.5,658,1.022
26.797000,106,672.5,658,1.022
26.801000,106,672.5,657,1.0236
26.806000,106,672.5,657,1.0236
26.806000,106,672.5,657,1.0236
26.807000,106,672.5,657,1.0236
26.808000,106,672.5,657,1.0236
26.816000,106,672.5,657,1.0236
26.817000,106,672.5,657,1.0236
26.822000,106,672.5,661,1.0174
26.826000,106,671.5,661,1.0159
26.827000,106,671.5,661,1.0159
26.828000,106,671.5,661,1.0159
26.836000,106,671.5,661,1.0159
26.836000,106,671.5,661,1.0159
26.837000,106,671.5,661,1.0159
26.841000,106,671.5,660,1.0174
26.846000,106,671.5,660,1.0174
26.847000,106,671.5,660,1.0174
26.848000,106,671.5,660,1.0174
26.856000,106,671.5,660,1.0174
26.857000,106,671.5,660,1.0174
26.861000,106,671.5,658,1.0205
26.866000,106,671.5,658,1.0205
26.866000,106,671.5,658,1.0205
26.867000,106,671.5,658,1.0205
26.868000,106,671.5,658,1.0205
26.876000,106,671.5,658,1.0205
26.877000,106,671.5,658,1.0205
26.884000,106,671.5,660,1.0174
26.887000,106,675.0,660,1.0227
26.887000,106,675.0,660,1.0227
26.888000,106,675.0,660,1.0227
26.897000,106,675.0,660,1.0227
26.897000,106,675.0,660,1.0227
26.897000,106,675.0,660,1.0227
26.901000,106,675.0,656,1.029
26.906000,106,675.0,656,1.029
26.906000,106,675.0,656,1.029
26.908000,106,675.0,656,1.029
26.916000,106,675.0,656,1.029
26.916000,106,669.0,656,1.0198
26.922000,106,669.0,658,1.0167
26.926000,106,669.0,658,1.0167
26.927000,106,669.0,658,1.0167
26.928000,106,669.0,658,1.0167
26.929000,106,669.0,658,1.0167
26.936000,106,669.0,658,1.0167
26.937000,106,669.0,658,1.0167
26.941000,106,669.0,661,1.0121
26.946000,106,669.5,661,1.0129
26.946000,106,669.5,661,1.0129
26.948000,106,669.5,661,1.0129
26.956000,106,669.5,661,1.0129
26.956000,106,669.5,661,1.0129
26.957000,106,669.5,661,1.0129
26.962000,106,669.5,659,1.0159
26.966000,106,669.5,659,1.0159
26.967000,106,669.5,659,1.0159
26.968000,106,669.5,659,1.0159
26.976000,106,671.5,659,1.019
26.977000,106,671.5,659,1.019
26.981000,106,671.5,660,1.0174
26.986000,106,671.5,660,1.0174
26.986000,106,671.5,660,1.0174
26.986000,106,671.5,660,1.0174
26.987000,106,671.5,660,1.0174
26.996000,106,671.5,660,1.0174
26.996000,106,671.5,660,1.0174
27.001000,106,671.5,658,1.0205
27.006000,106,670.0,658,1.0182
27.006000,106,670.0,658,1.0182
27.007000,106,670.0,658,1.0182
27.017000,106,670.0,658,1.0182
27.017000,106,670.0,658,1.0182
27.017000,106,670.0,658,1.0182
27.021000,106,670.0,657,1.0198
27.026000,106,670.0,657,1.0198
27.026000,106,670.0,657,1.0198
